herd,year,est,sd,name,value
Wells Gray South,2008,1,0.2684439853757117,dist.hum_scale,0.7744176116057486
Wells Gray South,2008,1,0.2684439853757117,dist.nat_scale,-0.24069263777030808
Wells Gray South,2008,1,0.2684439853757117,dist.all_scale,0.7202555134058135
Wells Gray South,2008,1,0.2684439853757117,dist.hum.es_scale,0.7956806918100492
Wells Gray South,2008,1,0.2684439853757117,dist.cuts_scale,0.8728692346677689
Wells Gray South,2008,1,0.2684439853757117,grow.seas.length_scale,-0.07740330490348392
Wells Gray South,2008,1,0.2684439853757117,snow.depth_scale,1.424434225215878
Wells Gray South,2008,1,0.2684439853757117,cooler.winter_scale,0.3340156206119483
Wells Gray South,2008,1,0.2684439853757117,warm.dry.summer_scale,-0.8496445156149707
Wells Gray South,2008,1,0.2684439853757117,start.spring_scale,-1.1683366849921861
Wells Gray South,2008,1,0.2684439853757117,rain.on.snow_scale,0.4685869126218451
Wells Gray South,2008,1,0.2684439853757117,greenness_scale,-0.07881204328891583
Wells Gray South,2021,1,0.06875446280604343,dist.hum,NA
Wells Gray South,2021,1,0.06875446280604343,dist.nat,NA
Wells Gray South,2021,1,0.06875446280604343,dist.all,NA
Wells Gray South,2021,1,0.06875446280604343,dist.hum.es,NA
Wells Gray South,2021,1,0.06875446280604343,dist.cuts,NA
Wells Gray South,2021,1,0.06875446280604343,grow.seas.length,148.0841534444651
Wells Gray South,2021,1,0.06875446280604343,snow.depth,910.7395059248988
Wells Gray South,2021,1,0.06875446280604343,cooler.winter,429.2350126416245
Wells Gray South,2021,1,0.06875446280604343,warm.dry.summer,-53.106779634303926
Wells Gray South,2021,1,0.06875446280604343,start.spring,173.7357903193418
Wells Gray South,2021,1,0.06875446280604343,rain.on.snow,16.251030723719715
Wells Gray South,2021,1,0.06875446280604343,greenness,NA
Wells Gray South,2021,1,0.06875446280604343,dist.hum_scale,NA
Wells Gray South,2021,1,0.06875446280604343,dist.nat_scale,NA
Wells Gray South,2021,1,0.06875446280604343,dist.all_scale,NA
Wells Gray South,2021,1,0.06875446280604343,dist.hum.es_scale,NA
Wells Gray South,2021,1,0.06875446280604343,dist.cuts_scale,NA
Wells Gray South,2021,1,0.06875446280604343,grow.seas.length_scale,0.4970787156194644
Wells Gray South,2021,1,0.06875446280604343,snow.depth_scale,1.5793710071979945
Wells Gray South,2021,1,0.06875446280604343,cooler.winter_scale,0.015090722352794761
Wells Gray South,2021,1,0.06875446280604343,warm.dry.summer_scale,0.5688834276956968
Wells Gray South,2021,1,0.06875446280604343,start.spring_scale,0.8134387614501549
Wells Gray South,2021,1,0.06875446280604343,rain.on.snow_scale,1.0457491838073358
Wells Gray South,2021,1,0.06875446280604343,greenness_scale,NA
Wells Gray South,2022,1,0.06939471774811924,dist.hum,NA
Wells Gray South,2022,1,0.06939471774811924,dist.nat,NA
Wells Gray South,2022,1,0.06939471774811924,dist.all,NA
Wells Gray South,2022,1,0.06939471774811924,dist.hum.es,NA
Wells Gray South,2022,1,0.06939471774811924,dist.cuts,NA
Wells Gray South,2022,1,0.06939471774811924,grow.seas.length,141.07903193412196
Wells Gray South,2022,1,0.06939471774811924,snow.depth,NA
Wells Gray South,2022,1,0.06939471774811924,cooler.winter,NA
Wells Gray South,2022,1,0.06939471774811924,warm.dry.summer,-113.11036371511318
Wells Gray South,2022,1,0.06939471774811924,start.spring,169.69341233179313
Wells Gray South,2022,1,0.06939471774811924,rain.on.snow,NA
Wells Gray South,2022,1,0.06939471774811924,greenness,NA
Wells Gray South,2022,1,0.06939471774811924,dist.hum_scale,NA
Wells Gray South,2022,1,0.06939471774811924,dist.nat_scale,NA
Wells Gray South,2022,1,0.06939471774811924,dist.all_scale,NA
Wells Gray South,2022,1,0.06939471774811924,dist.hum.es_scale,NA
Wells Gray South,2022,1,0.06939471774811924,dist.cuts_scale,NA
Wells Gray South,2022,1,0.06939471774811924,grow.seas.length_scale,0.16207505992098478
Wells Gray South,2022,1,0.06939471774811924,snow.depth_scale,NA
Wells Gray South,2022,1,0.06939471774811924,cooler.winter_scale,NA
Wells Gray South,2022,1,0.06939471774811924,warm.dry.summer_scale,-0.6181425455270321
Wells Gray South,2022,1,0.06939471774811924,start.spring_scale,0.49654677439562117
Wells Gray South,2022,1,0.06939471774811924,rain.on.snow_scale,NA
Wells Gray South,2022,1,0.06939471774811924,greenness_scale,NA
Wells Gray South,1996,0.8,0.17888543819998318,dist.hum,0.14148565833868942
Wells Gray South,1996,0.8,0.17888543819998318,dist.nat,0.03400176475569028
Wells Gray South,1996,0.8,0.17888543819998318,dist.all,0.1754874230943797
Wells Gray South,1996,0.8,0.17888543819998318,dist.hum.es,0.14148565833868942
Wells Gray South,1996,0.8,0.17888543819998318,dist.cuts,0.14131945703535417
Wells Gray South,1996,0.8,0.17888543819998318,grow.seas.length,128.68929503916576
Wells Gray South,1996,0.8,0.17888543819998318,snow.depth,842.7005422775843
Wells Gray South,1996,0.8,0.17888543819998318,cooler.winter,463.39453499688494
Wells Gray South,1996,0.8,0.17888543819998318,warm.dry.summer,-89.98965951362958
Wells Gray South,1996,0.8,0.17888543819998318,start.spring,172.94888531833797
Wells Gray South,1996,0.8,0.17888543819998318,rain.on.snow,10.793762083342823
Wells Gray South,1996,0.8,0.17888543819998318,greenness,683.4888888888888
Wells Gray South,1996,0.8,0.17888543819998318,dist.hum_scale,0.22263857221567232
Wells Gray South,1996,0.8,0.17888543819998318,dist.nat_scale,0.20137114103805162
Wells Gray South,1996,0.8,0.17888543819998318,dist.all_scale,0.28683383356754155
Wells Gray South,1996,0.8,0.17888543819998318,dist.hum.es_scale,0.243562582200163
Wells Gray South,1996,0.8,0.17888543819998318,dist.cuts_scale,0.3216205284663698
Wells Gray South,1996,0.8,0.17888543819998318,grow.seas.length_scale,-0.4304353122152067
Wells Gray South,1996,0.8,0.17888543819998318,snow.depth_scale,1.2828392119563363
Wells Gray South,1996,0.8,0.17888543819998318,cooler.winter_scale,0.2805258585050278
Wells Gray South,1996,0.8,0.17888543819998318,warm.dry.summer_scale,-0.16075526063751971
Wells Gray South,1996,0.8,0.17888543819998318,start.spring_scale,0.751751336335695
Wells Gray South,1996,0.8,0.17888543819998318,rain.on.snow_scale,0.25234747598840124
Wells Gray South,1996,0.8,0.17888543819998318,greenness_scale,0.435042509680091
Wells Gray South,1997,0.9545454545454546,0.04440947367810884,dist.hum,0.150182519248761
Wells Gray South,1997,0.9545454545454546,0.04440947367810884,dist.nat,0.03321608586935618
Wells Gray South,1997,0.9545454545454546,0.04440947367810884,dist.all,0.1833986051181172
Wells Gray South,1997,0.9545454545454546,0.04440947367810884,dist.hum.es,0.150182519248761
Wells Gray South,1997,0.9545454545454546,0.04440947367810884,dist.cuts,0.15005560189035835
Wells Gray South,1997,0.9545454545454546,0.04440947367810884,grow.seas.length,143.1911026310516
Wells Gray South,1997,0.9545454545454546,0.04440947367810884,snow.depth,636.3708576019146
Wells Gray South,1997,0.9545454545454546,0.04440947367810884,cooler.winter,288.355943201732
Wells Gray South,1997,0.9545454545454546,0.04440947367810884,warm.dry.summer,-163.04504316678538
Wells Gray South,1997,0.9545454545454546,0.04440947367810884,start.spring,157.19511950190898
Wells Gray South,1997,0.9545454545454546,0.04440947367810884,rain.on.snow,8.371829214320853
Wells Gray South,1997,0.9545454545454546,0.04440947367810884,greenness,666.6906077348066
Wells Gray South,1997,0.9545454545454546,0.04440947367810884,dist.hum_scale,0.2827225705226591
Wells Gray South,1997,0.9545454545454546,0.04440947367810884,dist.nat_scale,0.18255991642450886
Wells Gray South,1997,0.9545454545454546,0.04440947367810884,dist.all_scale,0.34267526850050395
Wells Gray South,1997,0.9545454545454546,0.04440947367810884,dist.hum.es_scale,0.3036835023419036
Wells Gray South,1997,0.9545454545454546,0.04440947367810884,dist.cuts_scale,0.38183362438319235
Wells Gray South,1997,0.9545454545454546,0.04440947367810884,grow.seas.length_scale,0.26307993235900823
Wells Gray South,1997,0.9545454545454546,0.04440947367810884,snow.depth_scale,0.38359988600671974
Wells Gray South,1997,0.9545454545454546,0.04440947367810884,cooler.winter_scale,-1.0796041796682574
Wells Gray South,1997,0.9545454545454546,0.04440947367810884,warm.dry.summer_scale,-1.6059795619602475
Wells Gray South,1997,0.9545454545454546,0.04440947367810884,start.spring_scale,-0.4832252463928587
Wells Gray South,1997,0.9545454545454546,0.04440947367810884,rain.on.snow_scale,-0.09976377253758964
Wells Gray South,1997,0.9545454545454546,0.04440947367810884,greenness_scale,0.2580935290008884
Frisby-Boulder,2000,1,0.21484624480988457,dist.hum,0.29810105321402053
Frisby-Boulder,2000,1,0.21484624480988457,dist.nat,0.016381133044787
Frisby-Boulder,2000,1,0.21484624480988457,dist.all,0.3144821862588076
Frisby-Boulder,2000,1,0.21484624480988457,dist.hum.es,0.29810105321402053
Frisby-Boulder,2000,1,0.21484624480988457,dist.cuts,0.29810105321402053
Frisby-Boulder,2000,1,0.21484624480988457,grow.seas.length,169.9542087542089
Frisby-Boulder,2000,1,0.21484624480988457,snow.depth,592.121212121209
Frisby-Boulder,2000,1,0.21484624480988457,cooler.winter,302.8123607856768
Frisby-Boulder,2000,1,0.21484624480988457,warm.dry.summer,-87.03799912316572
Frisby-Boulder,2000,1,0.21484624480988457,start.spring,153.38989898989905
Frisby-Boulder,2000,1,0.21484624480988457,rain.on.snow,11.990687022900744
Frisby-Boulder,2000,1,0.21484624480988457,greenness,686.1896551724138
Frisby-Boulder,2000,1,0.21484624480988457,dist.hum_scale,1.304647266828682
Frisby-Boulder,2000,1,0.21484624480988457,dist.nat_scale,-0.22051325309770167
Frisby-Boulder,2000,1,0.21484624480988457,dist.all_scale,1.2679346349370504
Frisby-Boulder,2000,1,0.21484624480988457,dist.hum.es_scale,1.326236175078109
Frisby-Boulder,2000,1,0.21484624480988457,dist.cuts_scale,1.4022236372038634
Frisby-Boulder,2000,1,0.21484624480988457,grow.seas.length_scale,1.5429632828285247
Frisby-Boulder,2000,1,0.21484624480988457,snow.depth_scale,0.1907482299877285
Frisby-Boulder,2000,1,0.21484624480988457,cooler.winter_scale,-0.9672711929900346
Frisby-Boulder,2000,1,0.21484624480988457,warm.dry.summer_scale,-0.10236378950648246
Frisby-Boulder,2000,1,0.21484624480988457,start.spring_scale,-0.781525873633987
Frisby-Boulder,2000,1,0.21484624480988457,rain.on.snow_scale,0.4263616859816891
Frisby-Boulder,2000,1,0.21484624480988457,greenness_scale,0.4634917204379651
Frisby-Boulder,2001,1,0.17579859255735011,dist.hum,0.30683502282298525
Frisby-Boulder,2001,1,0.17579859255735011,dist.nat,0.01634161282025192
Frisby-Boulder,2001,1,0.17579859255735011,dist.all,0.3231766356432372
Frisby-Boulder,2001,1,0.17579859255735011,dist.hum.es,0.30683502282298525
Frisby-Boulder,2001,1,0.17579859255735011,dist.cuts,0.30683502282298525
Frisby-Boulder,2001,1,0.17579859255735011,grow.seas.length,171.58181818181828
Frisby-Boulder,2001,1,0.17579859255735011,snow.depth,796.004713804716
Frisby-Boulder,2001,1,0.17579859255735011,cooler.winter,290.40238885330973
Frisby-Boulder,2001,1,0.17579859255735011,warm.dry.summer,-96.29607337803824
Frisby-Boulder,2001,1,0.17579859255735011,start.spring,144.0208754208756
Frisby-Boulder,2001,1,0.17579859255735011,rain.on.snow,14.375877862595368
Frisby-Boulder,2001,1,0.17579859255735011,greenness,647.9444444444445
Frisby-Boulder,2001,1,0.17579859255735011,dist.hum_scale,1.3649876379838177
Frisby-Boulder,2001,1,0.17579859255735011,dist.nat_scale,-0.22145947149994966
Frisby-Boulder,2001,1,0.17579859255735011,dist.all_scale,1.3293047978434007
Frisby-Boulder,2001,1,0.17579859255735011,dist.hum.es_scale,1.3866136256100432
Frisby-Boulder,2001,1,0.17579859255735011,dist.cuts_scale,1.4624217404321957
Frisby-Boulder,2001,1,0.17579859255735011,grow.seas.length_scale,1.6207999209929553
Frisby-Boulder,2001,1,0.17579859255735011,snow.depth_scale,1.0793264436088907
Frisby-Boulder,2001,1,0.17579859255735011,cooler.winter_scale,-1.0637023595401713
Frisby-Boulder,2001,1,0.17579859255735011,warm.dry.summer_scale,-0.28551242589057324
Frisby-Boulder,2001,1,0.17579859255735011,start.spring_scale,-1.5159867540102465
Frisby-Boulder,2001,1,0.17579859255735011,rain.on.snow_scale,0.7731312167477428
Frisby-Boulder,2001,1,0.17579859255735011,greenness_scale,0.06062603482995326
Frisby-Boulder,2002,1,0.21476061585430808,dist.hum,0.3104906435868263
Frisby-Boulder,2002,1,0.21476061585430808,dist.nat,0.01644041338154739
Frisby-Boulder,2002,1,0.21476061585430808,dist.all,0.3269310569683737
Frisby-Boulder,2002,1,0.21476061585430808,dist.hum.es,0.3104906435868263
Frisby-Boulder,2002,1,0.21476061585430808,dist.cuts,0.3104906435868263
Frisby-Boulder,2002,1,0.21476061585430808,grow.seas.length,165.09427609427598
Frisby-Boulder,2002,1,0.21476061585430808,snow.depth,549.09966329966
Frisby-Boulder,2002,1,0.21476061585430808,cooler.winter,213.74376524959305
Frisby-Boulder,2002,1,0.21476061585430808,warm.dry.summer,-26.121117081849825
Frisby-Boulder,2002,1,0.21476061585430808,start.spring,157.57306397306402
Frisby-Boulder,2002,1,0.21476061585430808,rain.on.snow,17.377251908396943
Frisby-Boulder,2002,1,0.21476061585430808,greenness,672.6785714285714
Frisby-Boulder,2002,1,0.21476061585430808,dist.hum_scale,1.3902432231951725
Frisby-Boulder,2002,1,0.21476061585430808,dist.nat_scale,-0.21909392549534082
Frisby-Boulder,2002,1,0.21476061585430808,dist.all_scale,1.3558055500078026
Frisby-Boulder,2002,1,0.21476061585430808,dist.hum.es_scale,1.4118847304700575
Frisby-Boulder,2002,1,0.21476061585430808,dist.cuts_scale,1.4876177791131027
Frisby-Boulder,2002,1,0.21476061585430808,grow.seas.length_scale,1.3105482982887042
Frisby-Boulder,2002,1,0.21476061585430808,snow.depth_scale,0.0032489439571703844
Frisby-Boulder,2002,1,0.21476061585430808,cooler.winter_scale,-1.6593749799555393
Frisby-Boulder,2002,1,0.21476061585430808,warm.dry.summer_scale,1.1027295778064514
Frisby-Boulder,2002,1,0.21476061585430808,start.spring_scale,-0.453597246530029
Frisby-Boulder,2002,1,0.21476061585430808,rain.on.snow_scale,1.2094841710670186
Frisby-Boulder,2002,1,0.21476061585430808,greenness_scale,0.32116927241992715
Frisby-Boulder,2003,0.6666666666666666,0.2721655269759087,dist.hum,0.31997549746084025
Frisby-Boulder,2003,0.6666666666666666,0.2721655269759087,dist.nat,0.01644041338156987
Frisby-Boulder,2003,0.6666666666666666,0.2721655269759087,dist.all,0.3364159108424101
Frisby-Boulder,2003,0.6666666666666666,0.2721655269759087,dist.hum.es,0.31997549746084025
Frisby-Boulder,2003,0.6666666666666666,0.2721655269759087,dist.cuts,0.31997549746084025
Frisby-Boulder,2003,0.6666666666666666,0.2721655269759087,grow.seas.length,178.76094276094284
Frisby-Boulder,2003,0.6666666666666666,0.2721655269759087,snow.depth,602.4148148148187
Frisby-Boulder,2003,0.6666666666666666,0.2721655269759087,cooler.winter,270.81657110714514
Frisby-Boulder,2003,0.6666666666666666,0.2721655269759087,warm.dry.summer,-3.587304468406732
Frisby-Boulder,2003,0.6666666666666666,0.2721655269759087,start.spring,149.5326599326599
Frisby-Boulder,2003,0.6666666666666666,0.2721655269759087,rain.on.snow,15.815419847328204
Frisby-Boulder,2003,0.6666666666666666,0.2721655269759087,greenness,687.1724137931035
Frisby-Boulder,2003,0.6666666666666666,0.2721655269759087,dist.hum_scale,1.4557712280697013
Frisby-Boulder,2003,0.6666666666666666,0.2721655269759087,dist.nat_scale,-0.21909392549480255
Frisby-Boulder,2003,0.6666666666666666,0.2721655269759087,dist.all_scale,1.4227548186337111
Frisby-Boulder,2003,0.6666666666666666,0.2721655269759087,dist.hum.es_scale,1.4774530025411095
Frisby-Boulder,2003,0.6666666666666666,0.2721655269759087,dist.cuts_scale,1.5529912848816003
Frisby-Boulder,2003,0.6666666666666666,0.2721655269759087,grow.seas.length_scale,1.9641248690570934
Frisby-Boulder,2003,0.6666666666666666,0.2721655269759087,snow.depth_scale,0.2356104724825244
Frisby-Boulder,2003,0.6666666666666666,0.2721655269759087,cooler.winter_scale,-1.2158931351030924
Frisby-Boulder,2003,0.6666666666666666,0.2721655269759087,warm.dry.summer_scale,1.5485066302549848
Frisby-Boulder,2003,0.6666666666666666,0.2721655269759087,start.spring_scale,-1.0839043630176837
Frisby-Boulder,2003,0.6666666666666666,0.2721655269759087,rain.on.snow_scale,0.9824181594343707
Frisby-Boulder,2003,0.6666666666666666,0.2721655269759087,greenness_scale,0.4738438591234444
Frisby-Boulder,1994,1,0.21485381579613916,dist.hum,0.226292805343071
Frisby-Boulder,1994,1,0.21485381579613916,dist.nat,0.02319837176678191
Frisby-Boulder,1994,1,0.21485381579613916,dist.all,0.2494911771098529
Frisby-Boulder,1994,1,0.21485381579613916,dist.hum.es,0.226292805343071
Frisby-Boulder,1994,1,0.21485381579613916,dist.cuts,0.226292805343071
